GEOID,variable,estimate,moe,label,concept,variable_group,variable_index,denom,prop,percent,county_name
19155,B06004I_001,7196,NA,Estimate!!Total:,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,001,7196,1,100,Pottawattamie
19155,B06004I_002,1927,338,Estimate!!Total:!!Born in state of residence,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,002,7196,0.2677876598110061,26.778765981100612,Pottawattamie
19155,B06004I_003,2510,345,Estimate!!Total:!!Born in other state in the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,003,7196,0.348804891606448,34.8804891606448,Pottawattamie
19155,B06004I_004,286,186,Estimate!!Total:!!Native; born outside the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,004,7196,0.039744302390216785,3.9744302390216784,Pottawattamie
19155,B06004I_005,2473,348,Estimate!!Total:!!Foreign born,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,005,7196,0.34366314619232907,34.36631461923291,Pottawattamie
19157,B03003_001,18388,NA,Estimate!!Total:,HISPANIC OR LATINO ORIGIN,B03003,001,18388,1,100,Poweshiek
19157,B03003_002,17799,NA,Estimate!!Total:!!Not Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,002,18388,0.9679682401566239,96.79682401566238,Poweshiek
19157,B03003_003,589,NA,Estimate!!Total:!!Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,003,18388,0.03203175984337611,3.2031759843376113,Poweshiek
19157,B06004I_001,589,NA,Estimate!!Total:,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,001,589,1,100,Poweshiek
19157,B06004I_002,159,32,Estimate!!Total:!!Born in state of residence,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,002,589,0.2699490662139219,26.99490662139219,Poweshiek
19157,B06004I_003,312,66,Estimate!!Total:!!Born in other state in the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,003,589,0.5297113752122241,52.97113752122241,Poweshiek
19157,B06004I_004,0,16,Estimate!!Total:!!Native; born outside the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,004,589,0,0,Poweshiek
19157,B06004I_005,118,52,Estimate!!Total:!!Foreign born,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,005,589,0.200339558573854,20.0339558573854,Poweshiek
19159,B03003_001,4964,NA,Estimate!!Total:,HISPANIC OR LATINO ORIGIN,B03003,001,4964,1,100,Ringgold
19159,B03003_002,4839,NA,Estimate!!Total:!!Not Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,002,4964,0.9748186946011281,97.48186946011282,Ringgold
19159,B03003_003,125,NA,Estimate!!Total:!!Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,003,4964,0.025181305398871878,2.5181305398871876,Ringgold
19159,B06004I_001,125,NA,Estimate!!Total:,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,001,125,1,100,Ringgold
19159,B06004I_002,55,31,Estimate!!Total:!!Born in state of residence,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,002,125,0.44,44,Ringgold
19159,B06004I_003,47,47,Estimate!!Total:!!Born in other state in the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,003,125,0.376,37.6,Ringgold
19159,B06004I_004,0,10,Estimate!!Total:!!Native; born outside the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,004,125,0,0,Ringgold
19159,B06004I_005,23,19,Estimate!!Total:!!Foreign born,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,005,125,0.184,18.4,Ringgold
19161,B03003_001,9802,NA,Estimate!!Total:,HISPANIC OR LATINO ORIGIN,B03003,001,9802,1,100,Sac
19161,B03003_002,9494,NA,Estimate!!Total:!!Not Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,002,9802,0.9685778412568864,96.85778412568864,Sac
19161,B03003_003,308,NA,Estimate!!Total:!!Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,003,9802,0.03142215874311365,3.1422158743113653,Sac
19161,B06004I_001,308,NA,Estimate!!Total:,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,001,308,1,100,Sac
19161,B06004I_002,129,29,Estimate!!Total:!!Born in state of residence,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,002,308,0.41883116883116883,41.883116883116884,Sac
19161,B06004I_003,57,20,Estimate!!Total:!!Born in other state in the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,003,308,0.18506493506493507,18.506493506493506,Sac
19161,B06004I_004,9,14,Estimate!!Total:!!Native; born outside the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,004,308,0.02922077922077922,2.922077922077922,Sac
19161,B06004I_005,113,26,Estimate!!Total:!!Foreign born,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,005,308,0.36688311688311687,36.688311688311686,Sac
19163,B03003_001,172446,NA,Estimate!!Total:,HISPANIC OR LATINO ORIGIN,B03003,001,172446,1,100,Scott
19163,B03003_002,160856,NA,Estimate!!Total:!!Not Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,002,172446,0.9327905547243774,93.27905547243775,Scott
19163,B03003_003,11590,NA,Estimate!!Total:!!Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,003,172446,0.06720944527562252,6.720944527562252,Scott
19163,B06004I_001,11590,NA,Estimate!!Total:,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,001,11590,1,100,Scott
19163,B06004I_002,5080,548,Estimate!!Total:!!Born in state of residence,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,002,11590,0.4383088869715272,43.83088869715272,Scott
19163,B06004I_003,3790,526,Estimate!!Total:!!Born in other state in the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,003,11590,0.3270060396893874,32.700603968938744,Scott
19163,B06004I_004,418,198,Estimate!!Total:!!Native; born outside the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,004,11590,0.036065573770491806,3.606557377049181,Scott
19163,B06004I_005,2302,383,Estimate!!Total:!!Foreign born,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,005,11590,0.19861949956859362,19.861949956859362,Scott
19165,B03003_001,11606,NA,Estimate!!Total:,HISPANIC OR LATINO ORIGIN,B03003,001,11606,1,100,Shelby
19165,B03003_002,11261,NA,Estimate!!Total:!!Not Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,002,11606,0.9702739962088575,97.02739962088575,Shelby
19165,B03003_003,345,NA,Estimate!!Total:!!Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,003,11606,0.029726003791142513,2.9726003791142515,Shelby
19165,B06004I_001,345,NA,Estimate!!Total:,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,001,345,1,100,Shelby
19165,B06004I_002,130,42,Estimate!!Total:!!Born in state of residence,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,002,345,0.37681159420289856,37.68115942028986,Shelby
19165,B06004I_003,117,32,Estimate!!Total:!!Born in other state in the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,003,345,0.3391304347826087,33.91304347826087,Shelby
19165,B06004I_004,6,13,Estimate!!Total:!!Native; born outside the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,004,345,0.017391304347826087,1.7391304347826086,Shelby
19165,B06004I_005,92,31,Estimate!!Total:!!Foreign born,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,005,345,0.26666666666666666,26.666666666666668,Shelby
19167,B03003_001,34827,NA,Estimate!!Total:,HISPANIC OR LATINO ORIGIN,B03003,001,34827,1,100,Sioux
19167,B03003_002,31084,NA,Estimate!!Total:!!Not Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,002,34827,0.8925259138025096,89.25259138025096,Sioux
19167,B03003_003,3743,NA,Estimate!!Total:!!Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,003,34827,0.10747408619749045,10.747408619749045,Sioux
19167,B06004I_001,3743,NA,Estimate!!Total:,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,001,3743,1,100,Sioux
19167,B06004I_002,1561,180,Estimate!!Total:!!Born in state of residence,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,002,3743,0.4170451509484371,41.70451509484371,Sioux
19167,B06004I_003,639,209,Estimate!!Total:!!Born in other state in the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,003,3743,0.17071867485973818,17.07186748597382,Sioux
19167,B06004I_004,41,57,Estimate!!Total:!!Native; born outside the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,004,3743,0.010953780390061448,1.0953780390061447,Sioux
19167,B06004I_005,1502,155,Estimate!!Total:!!Foreign born,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,005,3743,0.4012823938017633,40.128239380176325,Sioux
19169,B03003_001,96941,NA,Estimate!!Total:,HISPANIC OR LATINO ORIGIN,B03003,001,96941,1,100,Story
19169,B03003_002,93593,NA,Estimate!!Total:!!Not Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,002,96941,0.9654635293632209,96.5463529363221,Story
19169,B03003_003,3348,NA,Estimate!!Total:!!Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,003,96941,0.034536470636779074,3.4536470636779075,Story
19169,B06004I_001,3348,NA,Estimate!!Total:,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,001,3348,1,100,Story
19169,B06004I_002,1054,207,Estimate!!Total:!!Born in state of residence,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,002,3348,0.3148148148148148,31.48148148148148,Story
19169,B06004I_003,1443,266,Estimate!!Total:!!Born in other state in the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,003,3348,0.43100358422939067,43.10035842293907,Story
19169,B06004I_004,82,53,Estimate!!Total:!!Native; born outside the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,004,3348,0.024492234169653525,2.4492234169653524,Story
19169,B06004I_005,769,181,Estimate!!Total:!!Foreign born,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,005,3348,0.229689366786141,22.9689366786141,Story
19171,B03003_001,17032,NA,Estimate!!Total:,HISPANIC OR LATINO ORIGIN,B03003,001,17032,1,100,Tama
19171,B03003_002,15366,NA,Estimate!!Total:!!Not Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,002,17032,0.9021841240018789,90.21841240018789,Tama
19171,B03003_003,1666,NA,Estimate!!Total:!!Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,003,17032,0.09781587599812118,9.781587599812118,Tama
19171,B06004I_001,1666,NA,Estimate!!Total:,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,001,1666,1,100,Tama
19171,B06004I_002,725,105,Estimate!!Total:!!Born in state of residence,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,002,1666,0.43517406962785116,43.51740696278512,Tama
19171,B06004I_003,295,107,Estimate!!Total:!!Born in other state in the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,003,1666,0.17707082833133253,17.707082833133253,Tama
19171,B06004I_004,9,11,Estimate!!Total:!!Native; born outside the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,004,1666,0.005402160864345739,0.5402160864345739,Tama
19171,B06004I_005,637,111,Estimate!!Total:!!Foreign born,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,005,1666,0.38235294117647056,38.23529411764706,Tama
19173,B03003_001,6167,NA,Estimate!!Total:,HISPANIC OR LATINO ORIGIN,B03003,001,6167,1,100,Taylor
19173,B03003_002,5692,NA,Estimate!!Total:!!Not Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,002,6167,0.922977136371007,92.2977136371007,Taylor
19173,B03003_003,475,NA,Estimate!!Total:!!Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,003,6167,0.07702286362899302,7.702286362899303,Taylor
19173,B06004I_001,475,NA,Estimate!!Total:,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,001,475,1,100,Taylor
19173,B06004I_002,112,66,Estimate!!Total:!!Born in state of residence,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,002,475,0.23578947368421052,23.57894736842105,Taylor
19173,B06004I_003,161,71,Estimate!!Total:!!Born in other state in the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,003,475,0.3389473684210526,33.89473684210526,Taylor
19173,B06004I_004,6,8,Estimate!!Total:!!Native; born outside the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,004,475,0.01263157894736842,1.263157894736842,Taylor
19173,B06004I_005,196,29,Estimate!!Total:!!Foreign born,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,005,475,0.4126315789473684,41.26315789473684,Taylor
19175,B03003_001,12358,NA,Estimate!!Total:,HISPANIC OR LATINO ORIGIN,B03003,001,12358,1,100,Union
19175,B03003_002,11989,NA,Estimate!!Total:!!Not Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,002,12358,0.9701407994821168,97.01407994821169,Union
19175,B03003_003,369,NA,Estimate!!Total:!!Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,003,12358,0.029859200517883152,2.985920051788315,Union
19175,B06004I_001,369,NA,Estimate!!Total:,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,001,369,1,100,Union
19175,B06004I_002,150,34,Estimate!!Total:!!Born in state of residence,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,002,369,0.4065040650406504,40.65040650406504,Union
19175,B06004I_003,89,61,Estimate!!Total:!!Born in other state in the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,003,369,0.24119241192411925,24.119241192411923,Union
19175,B06004I_004,0,16,Estimate!!Total:!!Native; born outside the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,004,369,0,0,Union
19175,B06004I_005,130,77,Estimate!!Total:!!Foreign born,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,005,369,0.3523035230352303,35.230352303523034,Union
19177,B03003_001,7150,NA,Estimate!!Total:,HISPANIC OR LATINO ORIGIN,B03003,001,7150,1,100,Van Buren
19177,B03003_002,7037,NA,Estimate!!Total:!!Not Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,002,7150,0.9841958041958042,98.41958041958043,Van Buren
19177,B03003_003,113,NA,Estimate!!Total:!!Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,003,7150,0.015804195804195804,1.5804195804195804,Van Buren
19177,B06004I_001,113,NA,Estimate!!Total:,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,001,113,1,100,Van Buren
19177,B06004I_002,45,24,Estimate!!Total:!!Born in state of residence,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,002,113,0.39823008849557523,39.823008849557525,Van Buren
19177,B06004I_003,44,21,Estimate!!Total:!!Born in other state in the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,003,113,0.3893805309734513,38.93805309734513,Van Buren
19177,B06004I_004,0,14,Estimate!!Total:!!Native; born outside the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,004,113,0,0,Van Buren
19177,B06004I_005,24,25,Estimate!!Total:!!Foreign born,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,005,113,0.21238938053097345,21.238938053097346,Van Buren
19179,B03003_001,35141,NA,Estimate!!Total:,HISPANIC OR LATINO ORIGIN,B03003,001,35141,1,100,Wapello
19179,B03003_002,31354,NA,Estimate!!Total:!!Not Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,002,35141,0.8922341424546826,89.22341424546826,Wapello
19179,B03003_003,3787,NA,Estimate!!Total:!!Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,003,35141,0.10776585754531744,10.776585754531744,Wapello
19179,B06004I_001,3787,NA,Estimate!!Total:,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,001,3787,1,100,Wapello
19179,B06004I_002,1201,148,Estimate!!Total:!!Born in state of residence,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,002,3787,0.3171375759176129,31.713757591761286,Wapello
19179,B06004I_003,1025,227,Estimate!!Total:!!Born in other state in the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,003,3787,0.2706627937681542,27.066279376815423,Wapello
19179,B06004I_004,47,64,Estimate!!Total:!!Native; born outside the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,004,3787,0.01241087932400317,1.241087932400317,Wapello
19179,B06004I_005,1514,241,Estimate!!Total:!!Foreign born,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,005,3787,0.39978875099022976,39.97887509902298,Wapello
19181,B03003_001,50076,NA,Estimate!!Total:,HISPANIC OR LATINO ORIGIN,B03003,001,50076,1,100,Warren
19181,B03003_002,48653,NA,Estimate!!Total:!!Not Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,002,50076,0.9715831935458104,97.15831935458104,Warren
19181,B03003_003,1423,NA,Estimate!!Total:!!Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,003,50076,0.028416806454189633,2.8416806454189634,Warren
19181,B06004I_001,1423,NA,Estimate!!Total:,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,001,1423,1,100,Warren
19181,B06004I_002,908,147,Estimate!!Total:!!Born in state of residence,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,002,1423,0.6380885453267744,63.80885453267744,Warren
19181,B06004I_003,320,127,Estimate!!Total:!!Born in other state in the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,003,1423,0.22487702037947996,22.487702037947997,Warren
19181,B06004I_004,6,9,Estimate!!Total:!!Native; born outside the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,004,1423,0.004216444132115249,0.4216444132115249,Warren
19181,B06004I_005,189,96,Estimate!!Total:!!Foreign born,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,005,1423,0.13281799016163034,13.281799016163035,Warren
19183,B03003_001,22100,NA,Estimate!!Total:,HISPANIC OR LATINO ORIGIN,B03003,001,22100,1,100,Washington
19183,B03003_002,20737,NA,Estimate!!Total:!!Not Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,002,22100,0.9383257918552036,93.83257918552036,Washington
19183,B03003_003,1363,NA,Estimate!!Total:!!Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,003,22100,0.06167420814479638,6.167420814479637,Washington
19183,B06004I_001,1363,NA,Estimate!!Total:,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,001,1363,1,100,Washington
19183,B06004I_002,610,82,Estimate!!Total:!!Born in state of residence,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,002,1363,0.4475421863536317,44.754218635363166,Washington
19183,B06004I_003,229,95,Estimate!!Total:!!Born in other state in the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,003,1363,0.16801173881144535,16.801173881144535,Washington
19183,B06004I_004,1,4,Estimate!!Total:!!Native; born outside the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,004,1363,7.336757153338225e-4,0.07336757153338225,Washington
19183,B06004I_005,523,131,Estimate!!Total:!!Foreign born,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,005,1363,0.38371239911958915,38.37123991195892,Washington
19185,B03003_001,6429,NA,Estimate!!Total:,HISPANIC OR LATINO ORIGIN,B03003,001,6429,1,100,Wayne
19185,B03003_002,6327,NA,Estimate!!Total:!!Not Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,002,6429,0.9841343910405973,98.41343910405973,Wayne
19185,B03003_003,102,NA,Estimate!!Total:!!Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,003,6429,0.015865608959402706,1.5865608959402706,Wayne
19185,B06004I_001,102,NA,Estimate!!Total:,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,001,102,1,100,Wayne
19185,B06004I_002,47,14,Estimate!!Total:!!Born in state of residence,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,002,102,0.46078431372549017,46.07843137254902,Wayne
19185,B06004I_003,25,18,Estimate!!Total:!!Born in other state in the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,003,102,0.24509803921568626,24.509803921568626,Wayne
19185,B06004I_004,0,14,Estimate!!Total:!!Native; born outside the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,004,102,0,0,Wayne
19185,B06004I_005,30,22,Estimate!!Total:!!Foreign born,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,005,102,0.29411764705882354,29.411764705882355,Wayne
19187,B03003_001,36545,NA,Estimate!!Total:,HISPANIC OR LATINO ORIGIN,B03003,001,36545,1,100,Webster
19187,B03003_002,34707,NA,Estimate!!Total:!!Not Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,002,36545,0.9497058421124641,94.97058421124642,Webster
19187,B03003_003,1838,NA,Estimate!!Total:!!Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,003,36545,0.05029415788753591,5.0294157887535915,Webster
19187,B06004I_001,1838,NA,Estimate!!Total:,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,001,1838,1,100,Webster
19187,B06004I_002,827,112,Estimate!!Total:!!Born in state of residence,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,002,1838,0.4499455930359086,44.99455930359086,Webster
19187,B06004I_003,426,119,Estimate!!Total:!!Born in other state in the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,003,1838,0.23177366702937977,23.177366702937977,Webster
19187,B06004I_004,85,53,Estimate!!Total:!!Native; born outside the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,004,1838,0.046245919477693145,4.624591947769314,Webster
19187,B06004I_005,500,160,Estimate!!Total:!!Foreign born,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,005,1838,0.2720348204570185,27.20348204570185,Webster
19189,B03003_001,10534,NA,Estimate!!Total:,HISPANIC OR LATINO ORIGIN,B03003,001,10534,1,100,Winnebago
19189,B03003_002,10045,NA,Estimate!!Total:!!Not Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,002,10534,0.9535788874121891,95.35788874121891,Winnebago
19189,B03003_003,489,NA,Estimate!!Total:!!Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,003,10534,0.0464211125878109,4.64211125878109,Winnebago
19189,B06004I_001,489,NA,Estimate!!Total:,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,001,489,1,100,Winnebago
19189,B06004I_002,141,69,Estimate!!Total:!!Born in state of residence,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,002,489,0.2883435582822086,28.834355828220858,Winnebago
19189,B06004I_003,157,64,Estimate!!Total:!!Born in other state in the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,003,489,0.3210633946830266,32.10633946830266,Winnebago
19189,B06004I_004,120,89,Estimate!!Total:!!Native; born outside the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,004,489,0.24539877300613497,24.539877300613497,Winnebago
19189,B06004I_005,71,42,Estimate!!Total:!!Foreign born,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,005,489,0.14519427402862986,14.519427402862986,Winnebago
19191,B03003_001,20262,NA,Estimate!!Total:,HISPANIC OR LATINO ORIGIN,B03003,001,20262,1,100,Winneshiek
19191,B03003_002,19807,NA,Estimate!!Total:!!Not Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,002,20262,0.9775441713552463,97.75441713552463,Winneshiek
19191,B03003_003,455,NA,Estimate!!Total:!!Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,003,20262,0.022455828644753727,2.245582864475373,Winneshiek
19191,B06004I_001,455,NA,Estimate!!Total:,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,001,455,1,100,Winneshiek
19191,B06004I_002,148,64,Estimate!!Total:!!Born in state of residence,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,002,455,0.3252747252747253,32.527472527472526,Winneshiek
19191,B06004I_003,209,66,Estimate!!Total:!!Born in other state in the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,003,455,0.4593406593406593,45.934065934065934,Winneshiek
19191,B06004I_004,9,13,Estimate!!Total:!!Native; born outside the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,004,455,0.01978021978021978,1.9780219780219779,Winneshiek
19191,B06004I_005,89,46,Estimate!!Total:!!Foreign born,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,005,455,0.1956043956043956,19.560439560439562,Winneshiek
19193,B03003_001,102586,NA,Estimate!!Total:,HISPANIC OR LATINO ORIGIN,B03003,001,102586,1,100,Woodbury
19193,B03003_002,85537,NA,Estimate!!Total:!!Not Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,002,102586,0.8338077320492074,83.38077320492074,Woodbury
19193,B03003_003,17049,NA,Estimate!!Total:!!Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,003,102586,0.1661922679507925,16.61922679507925,Woodbury
19193,B06004I_001,17049,NA,Estimate!!Total:,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,001,17049,1,100,Woodbury
19193,B06004I_002,7553,487,Estimate!!Total:!!Born in state of residence,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,002,17049,0.44301718575869553,44.30171857586955,Woodbury
